ligand_pose	Vdw
ligand_pose_2677	-1008.4396
ligand_pose_2678	-910.1543
ligand_pose_2679	-1024.9379
ligand_pose_2680	-1027.0327
ligand_pose_2681	-1014.6629
ligand_pose_2682	-1003.7389
ligand_pose_2683	-1022.243
ligand_pose_2684	-917.3745
ligand_pose_2685	6516.1427
ligand_pose_2686	-317.2929
ligand_pose_2687	155.6696
ligand_pose_2688	-815.4274
ligand_pose_2689	-952.6405
ligand_pose_2690	-170.8067
ligand_pose_2691	3415.5045
ligand_pose_2692	183342.3134
ligand_pose_2693	36353.6628
ligand_pose_2694	1293.6143
ligand_pose_2695	-310.3528
ligand_pose_2696	1424.5206
ligand_pose_2697	2536.9141
ligand_pose_2698	634.3448
ligand_pose_2699	-831.4209
ligand_pose_2700	-897.321
ligand_pose_2701	258.2949
ligand_pose_2702	-67.888
ligand_pose_2703	9186906.6731
ligand_pose_2704	11868.8222
ligand_pose_2705	906.4033
ligand_pose_2706	-913.8854
ligand_pose_2707	-728.1409
ligand_pose_2708	1860.0869
ligand_pose_2709	-971.7448
ligand_pose_2710	-884.9053
ligand_pose_2711	-944.3138
ligand_pose_2712	8894.0364
ligand_pose_2713	1255.2645
ligand_pose_2714	-1000.9902
ligand_pose_2715	-963.5826
ligand_pose_2716	-354.7169
ligand_pose_2717	9337.1914
ligand_pose_2718	410766.1574
ligand_pose_2719	-541.1369
ligand_pose_2720	-816.565
ligand_pose_2721	6606.779
ligand_pose_2722	9062.9689
ligand_pose_2723	-848.1112
ligand_pose_2724	3008.1689
ligand_pose_2725	-809.0394
ligand_pose_2726	1538.0261
ligand_pose_2727	-138.9971
ligand_pose_2728	317255.2868
ligand_pose_2729	13806.0289
ligand_pose_2730	1307.4935
ligand_pose_2731	3008.2015
ligand_pose_2732	2979.6028
ligand_pose_2733	-721.3709
ligand_pose_2734	-800.2551
ligand_pose_2735	-994.0446
ligand_pose_2736	-1002.1523
ligand_pose_2737	-584.9563
ligand_pose_2738	8420.83
ligand_pose_2739	410655.9375
ligand_pose_2740	-566.4274
ligand_pose_2741	-818.4163
ligand_pose_2742	3043.8347
ligand_pose_2743	-490.406
ligand_pose_2744	1219.1536
ligand_pose_2745	-857.2543
ligand_pose_2746	-963.303
ligand_pose_2747	-860.1555
ligand_pose_2748	-546.5152
ligand_pose_2749	-975.6463
ligand_pose_2750	-908.1343
ligand_pose_2751	44427.2987
ligand_pose_2752	5574.6741
ligand_pose_2753	1849.4959
ligand_pose_2754	551.2418
ligand_pose_2755	386.4055
ligand_pose_2756	18837.633
ligand_pose_2757	2034236.3446
ligand_pose_2758	-634.4486
ligand_pose_2759	-794.9332
ligand_pose_2760	10974.4743
ligand_pose_2761	159.5134
ligand_pose_2762	-900.3457
ligand_pose_2763	-911.4896
ligand_pose_2764	-800.373
ligand_pose_2765	228.2712
ligand_pose_2766	24900.832
ligand_pose_2767	-951.6541
ligand_pose_2768	-998.5572
ligand_pose_2769	-926.7044
ligand_pose_2770	488904.7836
ligand_pose_2771	21743.6464
ligand_pose_2772	560.7678
ligand_pose_2773	151.4066
ligand_pose_2774	2147.9842
ligand_pose_2775	23912.3723
ligand_pose_2776	3548904.0118
ligand_pose_2777	4934.0195
ligand_pose_2778	-45.7969
ligand_pose_2779	1094.1564
ligand_pose_2780	-546.2401
ligand_pose_2781	-866.2005
ligand_pose_2782	-891.2301
ligand_pose_2783	-436.1764
ligand_pose_2784	3000.1318
ligand_pose_2785	23683.4452
ligand_pose_2786	459.6086
ligand_pose_2787	-883.0104
ligand_pose_2788	-808.6244
ligand_pose_2789	-966.2372
ligand_pose_2790	-958.001
ligand_pose_2791	-1018.5126
ligand_pose_2792	-988.5381
ligand_pose_2793	-813.2678
ligand_pose_2794	52.0354
ligand_pose_2795	-1022.1556
ligand_pose_2796	-1026.6919
ligand_pose_2797	2377.2918
ligand_pose_2798	-997.8728
ligand_pose_2799	-804.6641
ligand_pose_2800	-469.2804
ligand_pose_2801	-782.0034
ligand_pose_2802	24641.4624
ligand_pose_2803	-941.6607
ligand_pose_2804	33158.5549
ligand_pose_2805	79405.2961
ligand_pose_2806	333.8272
ligand_pose_2807	1385.0644
ligand_pose_2808	204480.1037
ligand_pose_2809	130749841.6664
ligand_pose_2810	36471628286.9249
ligand_pose_2811	790400213.2527
ligand_pose_2812	45983.6375
ligand_pose_2813	2099157.7365
ligand_pose_2814	2549.6193
ligand_pose_2815	-617.5191
ligand_pose_2816	2355.1039
ligand_pose_2817	31275.4377
ligand_pose_2818	698528.0645
ligand_pose_2819	13705707.3101
ligand_pose_2820	24606.3914
ligand_pose_2821	2392.0118
ligand_pose_2822	8261.158
ligand_pose_2823	204.2284
ligand_pose_2824	-941.7679
ligand_pose_2825	-868.3647
ligand_pose_2826	1271.0328
ligand_pose_2827	52526.7858
ligand_pose_2828	1122340.8539
ligand_pose_2829	-567.8011
ligand_pose_2830	-927.322
ligand_pose_2831	-844.2932
ligand_pose_2832	3917.4792
ligand_pose_2833	8489.619
ligand_pose_2834	177680291.6086
ligand_pose_2835	172288353.4749
ligand_pose_2836	1935.8262
ligand_pose_2837	29692.081
ligand_pose_2838	947722.3718
ligand_pose_2839	7556620.7804
ligand_pose_2840	1023085966.8275
ligand_pose_2841	14771.1421
ligand_pose_2842	716.0458
ligand_pose_2843	22011.265
ligand_pose_2844	-879.0608
ligand_pose_2845	75193.5537
ligand_pose_2846	1277.8274
ligand_pose_2847	-762.5411
ligand_pose_2848	328.6087
ligand_pose_2849	11562.6623
ligand_pose_2850	4696.8653
ligand_pose_2851	5880.0478
ligand_pose_2852	-675.948
ligand_pose_2853	-413.0448
ligand_pose_2854	23915.2821
ligand_pose_2855	58171.6428
ligand_pose_2856	2134.7837
ligand_pose_2857	-2.8319
ligand_pose_2858	1571.605
ligand_pose_2859	-991.5654
ligand_pose_2860	1372.615
ligand_pose_2861	-600.812
ligand_pose_2862	-913.4137
ligand_pose_2863	-921.2506
ligand_pose_2864	77233.0175
ligand_pose_2865	-841.6362
ligand_pose_2866	-559.0844
ligand_pose_2867	-746.268
ligand_pose_2868	7897.4132
ligand_pose_2869	1936761.4543
ligand_pose_2870	7816.4848
ligand_pose_2871	11794.7315
ligand_pose_2872	10874.2175
ligand_pose_2873	-409.6452
ligand_pose_2874	20630156.2195
ligand_pose_2875	112534.6943
ligand_pose_2876	-874.7463
ligand_pose_2877	-491.3245
ligand_pose_2878	2585.2399
ligand_pose_2879	39944.6347
ligand_pose_2880	2803570.3824
ligand_pose_2881	-290.3793
ligand_pose_2882	-708.5079
ligand_pose_2883	-697.782
ligand_pose_2884	9503.0634
ligand_pose_2885	1608.5933
ligand_pose_2886	68701.9442
ligand_pose_2887	-957.5352
ligand_pose_2888	-967.0663
ligand_pose_2889	-397.9804
ligand_pose_2890	-822.5509
ligand_pose_2891	-947.5119
ligand_pose_2892	-886.7892
ligand_pose_2893	711149.483
ligand_pose_2894	262216.9945
ligand_pose_2895	-881.4521
ligand_pose_2896	-38.3827
ligand_pose_2897	15388.0946
ligand_pose_2898	275048.0789
ligand_pose_2899	1594259.8588
ligand_pose_2900	43.8911
ligand_pose_2901	-888.6079
ligand_pose_2902	1682.4186
ligand_pose_2903	197.198
ligand_pose_2904	-240.0974
ligand_pose_2905	-1021.9168
ligand_pose_2906	-1024.8234
ligand_pose_2907	-1005.5422
ligand_pose_2908	-974.6545
ligand_pose_2909	5360.9217
ligand_pose_2910	1823.8191
ligand_pose_2911	678840.5338
ligand_pose_2912	970.1478
ligand_pose_2913	-966.1828
ligand_pose_2914	3044.4614
ligand_pose_2915	-850.9108
ligand_pose_2916	132420.2099
ligand_pose_2917	4870.5621
ligand_pose_2918	5169.3343
ligand_pose_2919	1518.1467
ligand_pose_2920	-340.4463
ligand_pose_2921	-720.0148
ligand_pose_2922	-182.1892
ligand_pose_2923	-878.8611
ligand_pose_2924	-892.836
ligand_pose_2925	-808.7587
ligand_pose_2926	4305.7131
ligand_pose_2927	-930.8389
ligand_pose_2928	-883.0106
ligand_pose_2929	-971.4217
ligand_pose_2930	-901.6473
ligand_pose_2931	3038.7181
ligand_pose_2932	38408.3348
ligand_pose_2933	-881.178
ligand_pose_2934	-1024.7719
ligand_pose_2935	-1021.7708
ligand_pose_2936	-1005.019
ligand_pose_2937	457717.3553
ligand_pose_2938	-993.9411
ligand_pose_2939	-1005.1702
ligand_pose_2940	-989.0578
ligand_pose_2941	552.9663
ligand_pose_2942	-183.3942
ligand_pose_2943	273858.0814
ligand_pose_2944	4576.8562
ligand_pose_2945	-250.3789
ligand_pose_2946	9645.7505
ligand_pose_2947	2059661.4692
ligand_pose_2948	-345.9875
ligand_pose_2949	541.5387
ligand_pose_2950	997.7004
ligand_pose_2951	-1012.4454
ligand_pose_2952	-942.6269
ligand_pose_2953	-686.7806
ligand_pose_2954	-679.4893
ligand_pose_2955	-1014.0003
ligand_pose_2956	-1003.1165
ligand_pose_2957	-1022.6549
ligand_pose_2958	-431.1336
ligand_pose_2959	-859.0861
ligand_pose_2960	234.3402
ligand_pose_2961	-968.4598
ligand_pose_2962	-1006.566
ligand_pose_2963	-934.8897
ligand_pose_2964	-936.8468
ligand_pose_2965	-1023.0651
ligand_pose_2966	-1025.0186
ligand_pose_2967	-966.5716
ligand_pose_2968	-298.4525
ligand_pose_2969	-927.6377
ligand_pose_2970	-1020.3617
ligand_pose_2971	-1029.0497
ligand_pose_2972	-1012.3471
ligand_pose_2973	-860.2918
ligand_pose_2974	-254.4593
ligand_pose_2975	-979.6561
ligand_pose_2976	-1019.8854
ligand_pose_2977	-1010.896
ligand_pose_2978	-914.8147
ligand_pose_2979	-1029.7497
ligand_pose_2980	-1028.5179
ligand_pose_2981	-1017.7296
ligand_pose_2982	-1025.4947
ligand_pose_2983	-1007.2708
ligand_pose_2984	-920.4639
ligand_pose_2985	-384.1359
ligand_pose_2986	-945.6506
ligand_pose_2987	1227.6638
ligand_pose_2988	-867.4845
ligand_pose_2989	-1006.8757
ligand_pose_2990	-943.2488
ligand_pose_2991	-140.1145
ligand_pose_2992	-978.506
ligand_pose_2993	-907.8349
ligand_pose_2994	-814.0268
ligand_pose_2995	-772.1536
ligand_pose_2996	-764.0963
ligand_pose_2997	-802.7685
ligand_pose_2998	-376.6861
ligand_pose_2999	21379.0985
ligand_pose_3000	907.0003
ligand_pose_3001	-901.4517
ligand_pose_3002	-962.8322
ligand_pose_3003	-1017.7722
ligand_pose_3004	-1014.7459
ligand_pose_3005	-953.7359
ligand_pose_3006	-436.4295
ligand_pose_3007	-1021.7575
ligand_pose_3008	-1019.0279
ligand_pose_3009	-979.3306
ligand_pose_3010	-701.1514
ligand_pose_3011	-482.8589
ligand_pose_3012	506069.4048
ligand_pose_3013	356370.3502
ligand_pose_3014	119541.1748
ligand_pose_3015	368116.7858
ligand_pose_3016	79475.5729
ligand_pose_3017	3861.6242
ligand_pose_3018	-508.6811
ligand_pose_3019	3738.373
ligand_pose_3020	-654.1441
ligand_pose_3021	2718.9241
ligand_pose_3022	1327.1807
ligand_pose_3023	-259.3495
ligand_pose_3024	-974.0227
ligand_pose_3025	-969.4695
ligand_pose_3026	-249.4357
ligand_pose_3027	17492.4084
ligand_pose_3028	479639.5148
ligand_pose_3029	-368.906
ligand_pose_3030	-727.6923
ligand_pose_3031	75813.6458
ligand_pose_3032	-848.5489
ligand_pose_3033	-979.1272
ligand_pose_3034	18530.0268
ligand_pose_3035	1331.441
ligand_pose_3036	-884.4959
ligand_pose_3037	-963.2751
ligand_pose_3038	-1018.8022
ligand_pose_3039	-1015.7866
ligand_pose_3040	-972.5344
ligand_pose_3041	-821.357
ligand_pose_3042	-1022.6577
ligand_pose_3043	-1019.8604
ligand_pose_3044	-999.5564
ligand_pose_3045	-981.0265
ligand_pose_3046	-885.6816
ligand_pose_3047	-997.4173
ligand_pose_3048	-1001.4921
ligand_pose_3049	85623.9209
ligand_pose_3050	2526.6506
ligand_pose_3051	-936.024
ligand_pose_3052	-882.0153
ligand_pose_3053	608.0165
ligand_pose_3054	37054.3574
ligand_pose_3055	2361970.359
ligand_pose_3056	-188.1461
ligand_pose_3057	-760.4632
ligand_pose_3058	23814.4827
ligand_pose_3059	-957.197
ligand_pose_3060	-686.4257
ligand_pose_3061	-468.8141
ligand_pose_3062	-1001.8262
ligand_pose_3063	998.5526
ligand_pose_3064	1392.8433
ligand_pose_3065	299568.0737
ligand_pose_3066	4944.5112
ligand_pose_3067	1278.6193
ligand_pose_3068	157826.4471
ligand_pose_3069	155071687.1894
ligand_pose_3070	128.8695
ligand_pose_3071	670.6355
ligand_pose_3072	1346.0412
ligand_pose_3073	-879.4021
ligand_pose_3074	-961.767
ligand_pose_3075	-1016.6274
ligand_pose_3076	-1013.3772
ligand_pose_3077	-969.8937
ligand_pose_3078	-818.5005
ligand_pose_3079	-1020.5473
ligand_pose_3080	-1017.7277
ligand_pose_3081	-645.773
ligand_pose_3082	8387988.6455
ligand_pose_3083	31208.5075
ligand_pose_3084	619052.6698
ligand_pose_3085	8582.1537
ligand_pose_3086	2106.968
ligand_pose_3087	43527.5034
ligand_pose_3088	4736916.6301
ligand_pose_3089	1308.1552
ligand_pose_3090	1781.6293
ligand_pose_3091	-1015.7014
ligand_pose_3092	-1006.8067
ligand_pose_3093	-1009.3344
ligand_pose_3094	21630.2704
ligand_pose_3095	-622.41
ligand_pose_3096	517.2158
ligand_pose_3097	-819.2093
ligand_pose_3098	-1017.2478
ligand_pose_3099	-753.1084
ligand_pose_3100	44.2826
ligand_pose_3101	-828.9995
ligand_pose_3102	881.7443
ligand_pose_3103	12476.7953
ligand_pose_3104	31484.2255
ligand_pose_3105	3732.9656
ligand_pose_3106	-596.1578
ligand_pose_3107	-678.3167
ligand_pose_3108	391.549
ligand_pose_3109	62865.6681
ligand_pose_3110	7209546.8028
ligand_pose_3111	-743.2016
ligand_pose_3112	-942.3791
ligand_pose_3113	201691660.9102
ligand_pose_3114	67115.1443
ligand_pose_3115	3154.4935
ligand_pose_3116	-229.4154
ligand_pose_3117	-328.5621
ligand_pose_3118	-288.3164
ligand_pose_3119	10068.4269
ligand_pose_3120	294892.1963
ligand_pose_3121	-506.795
ligand_pose_3122	-750.5024
ligand_pose_3123	-1023.5458
ligand_pose_3124	-1020.9935
ligand_pose_3125	-1004.0912
ligand_pose_3126	-947.3762
ligand_pose_3127	2263.8689
ligand_pose_3128	597.0124
ligand_pose_3129	-961.0413
ligand_pose_3130	-900.5157
ligand_pose_3131	245.0488
ligand_pose_3132	39051.9645
ligand_pose_3133	11659932.6425
ligand_pose_3134	-255.6172
ligand_pose_3135	-724.4548
ligand_pose_3136	-933.2144
ligand_pose_3137	-901.7398
ligand_pose_3138	-972.2883
ligand_pose_3139	-579.4719
ligand_pose_3140	-757.1034
ligand_pose_3141	370817.0205
ligand_pose_3142	5799.2658
ligand_pose_3143	-440.4934
ligand_pose_3144	-839.134
ligand_pose_3145	1723.77
ligand_pose_3146	-338.949
ligand_pose_3147	792.512
ligand_pose_3148	-614.4823
ligand_pose_3149	-769.7284
ligand_pose_3150	-1012.0527
ligand_pose_3151	-1000.0597
ligand_pose_3152	-511.1722
ligand_pose_3153	10243.2297
ligand_pose_3154	542901.1214
ligand_pose_3155	-488.4498
ligand_pose_3156	-797.2808
ligand_pose_3157	-1001.8132
ligand_pose_3158	2464.4551
ligand_pose_3159	-623.763
ligand_pose_3160	913532.6602
ligand_pose_3161	9011.8732
ligand_pose_3162	-616.9572
ligand_pose_3163	-770.4021
ligand_pose_3164	-991.4065
ligand_pose_3165	-998.0509
ligand_pose_3166	-511.2721
ligand_pose_3167	10216.6028
ligand_pose_3168	543578.1973
ligand_pose_3169	-487.7595
ligand_pose_3170	-794.7949
ligand_pose_3171	-978.1573
ligand_pose_3172	-1000.6157
ligand_pose_3173	1060.3398
ligand_pose_3174	-520.5435
ligand_pose_3175	900.4881
ligand_pose_3176	1964.3319
ligand_pose_3177	-848.5295
ligand_pose_3178	-690.6424
ligand_pose_3179	-790.8357
ligand_pose_3180	-982.1388
ligand_pose_3181	-1001.5612
ligand_pose_3182	-579.185
ligand_pose_3183	8540.9552
ligand_pose_3184	419647.2307
ligand_pose_3185	-561.8403
ligand_pose_3186	-817.0851
ligand_pose_3187	1354.3872
ligand_pose_3188	-886.7837
ligand_pose_3189	-963.9378
ligand_pose_3190	-1022.0629
ligand_pose_3191	-1019.2211
ligand_pose_3192	-975.8516
ligand_pose_3193	-824.6461
ligand_pose_3194	-1026.1436
ligand_pose_3195	-1023.3236
ligand_pose_3196	-1001.9933
ligand_pose_3197	-484.5793
ligand_pose_3198	-887.1639
ligand_pose_3199	727992.6786
ligand_pose_3200	6064.2811
ligand_pose_3201	349.6365
ligand_pose_3202	-944.5495
ligand_pose_3203	-994.6316
ligand_pose_3204	-758.9156
ligand_pose_3205	1808.1529
ligand_pose_3206	20177.1635
ligand_pose_3207	-986.1489
ligand_pose_3208	-1018.2993
ligand_pose_3209	430931.9396
ligand_pose_3210	24085.9019
ligand_pose_3211	-307.8109
ligand_pose_3212	5045.0348
ligand_pose_3213	-810.5456
ligand_pose_3214	-963.2904
ligand_pose_3215	-351.3966
ligand_pose_3216	-721.9802
ligand_pose_3217	365113.5902
ligand_pose_3218	5733.6342
ligand_pose_3219	-425.1245
ligand_pose_3220	-304.7435
ligand_pose_3221	35862.2747
ligand_pose_3222	-326.9296
ligand_pose_3223	790.0319
ligand_pose_3224	-804.3629
ligand_pose_3225	-853.3351
ligand_pose_3226	-953.8579
ligand_pose_3227	-939.0205
ligand_pose_3228	-882.5022
ligand_pose_3229	-968.3978
ligand_pose_3230	155.8196
ligand_pose_3231	9246.0879
ligand_pose_3232	2071.1311
ligand_pose_3233	2019081.5586
ligand_pose_3234	675.4499
ligand_pose_3235	-951.3892
ligand_pose_3236	125166.4289
ligand_pose_3237	430672.4926
ligand_pose_3238	525.4131
ligand_pose_3239	814.0272
ligand_pose_3240	114868.6889
ligand_pose_3241	26621556.8037
ligand_pose_3242	1064093077.481
ligand_pose_3243	7448270.3733
ligand_pose_3244	5809.0099
ligand_pose_3245	33754.308
ligand_pose_3246	-392.3135
ligand_pose_3247	-888.0281
ligand_pose_3248	-745.4541
ligand_pose_3249	745.3572
ligand_pose_3250	14865.6264
ligand_pose_3251	443018.2892
ligand_pose_3252	3018.0285
ligand_pose_3253	482.9197
ligand_pose_3254	1560.8384
ligand_pose_3255	-201.6236
ligand_pose_3256	-954.1183
ligand_pose_3257	-953.0907
ligand_pose_3258	-217.7508
ligand_pose_3259	12695.8571
ligand_pose_3260	445668.7928
ligand_pose_3261	-847.4148
ligand_pose_3262	-983.7205
ligand_pose_3263	-17.9926
ligand_pose_3264	2995.8676
ligand_pose_3265	47180.9992
ligand_pose_3266	49937.9104
ligand_pose_3267	1782.2095
ligand_pose_3268	1347.4394
ligand_pose_3269	-259.076
ligand_pose_3270	-708.2297
ligand_pose_3271	-622.0279
ligand_pose_3272	-687.17
ligand_pose_3273	-655.9023
ligand_pose_3274	424164.2059
ligand_pose_3275	-810.533
ligand_pose_3276	-892.9103
ligand_pose_3277	-842.9149
ligand_pose_3278	-583.7343
ligand_pose_3279	3808.2753
ligand_pose_3280	-919.617
ligand_pose_3281	4727.9729
ligand_pose_3282	-968.9905
ligand_pose_3283	-869.8085
ligand_pose_3284	-849.4198
ligand_pose_3285	-868.8887
ligand_pose_3286	-480.7258
ligand_pose_3287	11322.3211
ligand_pose_3288	939477.0399
ligand_pose_3289	-960.3028
ligand_pose_3290	-898.9085
ligand_pose_3291	-968.1446
ligand_pose_3292	724506.793
ligand_pose_3293	1374.667
ligand_pose_3294	-878.7384
ligand_pose_3295	-968.1041
ligand_pose_3296	-1022.2617
ligand_pose_3297	-1018.7783
ligand_pose_3298	-975.4501
ligand_pose_3299	-822.7844
ligand_pose_3300	-1026.805
ligand_pose_3301	-1024.0407
ligand_pose_3302	1521.7612
ligand_pose_3303	-723.7615
ligand_pose_3304	-905.4757
ligand_pose_3305	13021.8428
ligand_pose_3306	2313640.9987
ligand_pose_3307	2067791.9404
ligand_pose_3308	1341.4501
ligand_pose_3309	1562.9423
ligand_pose_3310	90491.5526
ligand_pose_3311	2760142.1874
ligand_pose_3312	4283897.988
ligand_pose_3313	1867.4949
ligand_pose_3314	-593.3711
ligand_pose_3315	1758.356
ligand_pose_3316	36.168
ligand_pose_3317	608640.3649
ligand_pose_3318	8298.0214
ligand_pose_3319	-40.986
ligand_pose_3320	124.9571
ligand_pose_3321	9210.5307
ligand_pose_3322	-46.7708
ligand_pose_3323	960.0241
ligand_pose_3324	-867.6108
ligand_pose_3325	-845.6062
ligand_pose_3326	7120.4854
ligand_pose_3327	2310999.189
ligand_pose_3328	13504.0648
ligand_pose_3329	2939.8778
ligand_pose_3330	3093.2797
ligand_pose_3331	546.9769
ligand_pose_3332	-373.8615
ligand_pose_3333	279893.7346
ligand_pose_3334	4691.4282
ligand_pose_3335	-431.0862
ligand_pose_3336	559.2973
ligand_pose_3337	116611.358
ligand_pose_3338	-401.7205
ligand_pose_3339	550.0974
ligand_pose_3340	1617.3612
ligand_pose_3341	3067.2514
ligand_pose_3342	-31.67
ligand_pose_3343	364581.841
ligand_pose_3344	5740.4205
ligand_pose_3345	-346.6616
ligand_pose_3346	-78.83
ligand_pose_3347	5592.3568
ligand_pose_3348	-308.0541
ligand_pose_3349	810.7655
ligand_pose_3350	-828.4151
ligand_pose_3351	32933.0133
ligand_pose_3352	1814.0644
ligand_pose_3353	71217.0711
ligand_pose_3354	-1000.5367
ligand_pose_3355	-837.3874
ligand_pose_3356	-998.2734
ligand_pose_3357	-963.4615
ligand_pose_3358	-1011.1532
ligand_pose_3359	-995.7783
ligand_pose_3360	-385.2089
ligand_pose_3361	-932.6356
ligand_pose_3362	1257.1396
ligand_pose_3363	-853.8042
ligand_pose_3364	-1001.5167
ligand_pose_3365	-949.1403
ligand_pose_3366	-195.2555
ligand_pose_3367	-976.661
ligand_pose_3368	-906.9756
ligand_pose_3369	12886.7828
ligand_pose_3370	-902.1346
ligand_pose_3371	-409.766
ligand_pose_3372	57405.38
ligand_pose_3373	-1015.8889
ligand_pose_3374	-976.0779
ligand_pose_3375	-336.5348
ligand_pose_3376	-928.3887
ligand_pose_3377	-1022.0103
ligand_pose_3378	-1031.5018
ligand_pose_3379	-1018.8272
ligand_pose_3380	-923.8064
ligand_pose_3381	-948.4905
ligand_pose_3382	-1025.066
ligand_pose_3383	-1029.8482
ligand_pose_3384	-1017.9132
ligand_pose_3385	-925.3659
ligand_pose_3386	-82.2785
ligand_pose_3387	-953.3898
ligand_pose_3388	-1007.4163
ligand_pose_3389	-1008.388
ligand_pose_3390	-862.2082
ligand_pose_3391	-1029.7241
ligand_pose_3392	-1031.7179
ligand_pose_3393	-1017.0757
ligand_pose_3394	-1008.3394
ligand_pose_3395	-1026.779
ligand_pose_3396	-909.9318
ligand_pose_3397	-1000.9015
ligand_pose_3398	-930.9271
ligand_pose_3399	-892.0988
ligand_pose_3400	-968.5953
ligand_pose_3401	16040.4844
ligand_pose_3402	12548.995
ligand_pose_3403	398813.9926
ligand_pose_3404	6226.2835
ligand_pose_3405	2045.803
ligand_pose_3406	74502.7216
ligand_pose_3407	1378832.9049
ligand_pose_3408	-50.0577
ligand_pose_3409	893.4777
ligand_pose_3410	12937.5738
ligand_pose_3411	1064625.2753
ligand_pose_3412	43255.2349
ligand_pose_3413	522365.5199
ligand_pose_3414	7569.2256
ligand_pose_3415	1281.0383
ligand_pose_3416	7208.3834
ligand_pose_3417	22609.1882
ligand_pose_3418	114.8171
ligand_pose_3419	1306.8253
ligand_pose_3420	-606.8164
ligand_pose_3421	-766.2862
ligand_pose_3422	-983.4073
ligand_pose_3423	-997.4432
ligand_pose_3424	-505.9358
ligand_pose_3425	10388.8233
ligand_pose_3426	548041.0438
ligand_pose_3427	-483.2719
ligand_pose_3428	-795.8175
ligand_pose_3429	-774.213
ligand_pose_3430	-1002.8062
ligand_pose_3431	-923.4405
ligand_pose_3432	-916.7016
ligand_pose_3433	5210.1007
ligand_pose_3434	5928.8052
ligand_pose_3435	-994.8706
ligand_pose_3436	-912.7086
ligand_pose_3437	1498.9912
ligand_pose_3438	94478.925
ligand_pose_3439	3860011.2286
ligand_pose_3440	-185.8509
ligand_pose_3441	-717.4512
ligand_pose_3442	-1002.6184
ligand_pose_3443	-1021.1542
ligand_pose_3444	-1023.3679
ligand_pose_3445	-975.8481
ligand_pose_3446	-616.7035
ligand_pose_3447	-768.7888
ligand_pose_3448	-894.5022
ligand_pose_3449	-991.3014
ligand_pose_3450	-507.0496
ligand_pose_3451	10302.4272
ligand_pose_3452	549160.7817
ligand_pose_3453	-482.9159
ligand_pose_3454	-792.3201
ligand_pose_3455	396459.1287
ligand_pose_3456	-357.0958
ligand_pose_3457	-924.9748
ligand_pose_3458	1287.301
ligand_pose_3459	-842.4708
ligand_pose_3460	-995.3566
ligand_pose_3461	-842.7313
ligand_pose_3462	3678.5855
ligand_pose_3463	-970.6718
ligand_pose_3464	-903.1747
ligand_pose_3465	-418.9577
ligand_pose_3466	-908.2258
ligand_pose_3467	58256.7996
ligand_pose_3468	-976.8945
ligand_pose_3469	-1016.2573
ligand_pose_3470	-331.4058
ligand_pose_3471	-948.9329
ligand_pose_3472	-1024.8255
ligand_pose_3473	-1029.3592
ligand_pose_3474	-1013.9652
ligand_pose_3475	-827.153
ligand_pose_3476	-928.1106
ligand_pose_3477	-1021.6231
ligand_pose_3478	-1031.046
ligand_pose_3479	-1017.7672
ligand_pose_3480	-919.2802
ligand_pose_3481	-68.7795
ligand_pose_3482	-952.5483
ligand_pose_3483	-1006.7583
ligand_pose_3484	-1007.8102
ligand_pose_3485	-861.8527
ligand_pose_3486	-840.852
ligand_pose_3487	-1031.1745
ligand_pose_3488	-1029.2559
ligand_pose_3489	-1016.4002
ligand_pose_3490	-888.8396
ligand_pose_3491	-1026.3536
ligand_pose_3492	-1007.9219
ligand_pose_3493	-968.1872
ligand_pose_3494	-908.9796
ligand_pose_3495	-975.4742
ligand_pose_3496	-918.4906
ligand_pose_3497	-956.5185
ligand_pose_3498	24170.1002
ligand_pose_3499	1964.2776
ligand_pose_3500	-439.8366
ligand_pose_3501	-765.0839
ligand_pose_3502	461.0644
ligand_pose_3503	-962.255
ligand_pose_3504	-973.3354
ligand_pose_3505	-856.4453
ligand_pose_3506	-938.0
ligand_pose_3507	-1023.8306
ligand_pose_3508	-1019.2423
ligand_pose_3509	-812.6087
ligand_pose_3510	5072.0901
ligand_pose_3511	-920.6958
ligand_pose_3512	-1010.6939
ligand_pose_3513	-1022.663
ligand_pose_3514	-1011.253
ligand_pose_3515	-860.4845
ligand_pose_3516	-245.6454
ligand_pose_3517	-971.1822
ligand_pose_3518	-998.5324
ligand_pose_3519	-984.1462
ligand_pose_3520	-899.4175
ligand_pose_3521	-1028.2124
ligand_pose_3522	-1028.803
ligand_pose_3523	-1014.7937
ligand_pose_3524	-1026.3944
ligand_pose_3525	-1008.7083
ligand_pose_3526	-920.9148
ligand_pose_3527	3790.1335
ligand_pose_3528	3090.2659
ligand_pose_3529	-938.9203
ligand_pose_3530	-919.3769
ligand_pose_3531	677.4999
ligand_pose_3532	27538.4467
ligand_pose_3533	1830353.0001
ligand_pose_3534	-700.8871
ligand_pose_3535	-958.9397
ligand_pose_3536	-862.8886
ligand_pose_3537	56069.1899
ligand_pose_3538	-393.4856
ligand_pose_3539	-1007.4386
ligand_pose_3540	-343.5235
ligand_pose_3541	-972.9587
ligand_pose_3542	-928.2019
ligand_pose_3543	-1021.2775
ligand_pose_3544	-1030.1758
ligand_pose_3545	-1017.7497
ligand_pose_3546	-929.0588
ligand_pose_3547	-81.6103
ligand_pose_3548	-953.0112
